"data","n","p","method","seconds","lambda0","nonzeros","auc_train","auc_test","brier_train","brier_test","med_abs","max_abs"
"sim_1000_50_0_3_3_data.csv",1000,50,"Rounded LR",0.102521896362305,NA,35,0.91590966464844,0.885602240896359,0.116717083302908,0.139445627392894,1,5
"sim_1000_50_0_3_3_data.csv",1000,50,"Lasso",0.877932071685791,0.00366408384053192,36,0.920319443498331,0.890180072028812,0.114700802942114,0.136096877520325,0.223891219626586,1.558458931429
"sim_1000_50_0_3_3_data.csv",1000,50,"Rounded Lasso",0.885580062866211,0.00366408384053192,27,0.908292227489291,0.885730292116847,0.12109846920416,0.139526161637857,1,4
"sim_1000_50_0_3_3_data.csv",1000,50,"NLLCD",1.81586599349976,0,44,0.918592396988288,0.890516206482593,0.115339899134739,0.138188316771071,2,10
"sim_1000_50_0_3_3_data.csv",1000,50,"NLLCD with CV (lambda_min)",94.89994597435,0.00202483502697793,33,0.915855569224111,0.886570628251301,0.116934944821302,0.139498355253686,2,10
"sim_1000_50_0_3_3_data.csv",1000,50,"NLLCD with CV (lambda_1se)",94.89994597435,0.00939845165112879,20,0.895008795515289,0.874437775110044,0.131648803586558,0.14617352131438,0,10
"sim_1000_50_0_3_4_data.csv",1000,50,"FasterRisk",329.88223195076,NA,44,0.92311969247877,0.876102017632282,0.498999953797897,0.501999963800455,2,10
"sim_1000_50_0_3_4_data.csv",1000,50,"LR",0.0689280033111572,NA,50,0.924855699422799,0.874973999583993,0.110609150765301,0.150264074076255,0.588884045138981,2.57683596776863
"sim_1000_50_0_3_4_data.csv",1000,50,"Rounded LR",0.0751810073852539,NA,40,0.917215668862675,0.870901934430951,0.11570622423998,0.152591183268769,1,4
"sim_1000_50_0_3_4_data.csv",1000,50,"Lasso",0.845653057098389,0.00271959969025441,43,0.924247696990789,0.877518040288644,0.111737781133066,0.145198503449975,0.233815968494769,1.65196456274083
"sim_1000_50_0_3_4_data.csv",1000,50,"Rounded Lasso",0.868258953094482,0.00271959969025441,29,0.908881635526542,0.878694059104946,0.122198433831918,0.145131249501952,1,5
"sim_1000_50_0_3_4_data.csv",1000,50,"NLLCD",1.22502613067627,0,44,0.92312769251077,0.875790012640202,0.111911331343745,0.14898131416319,2,10
"sim_1000_50_0_3_4_data.csv",1000,50,"NLLCD with CV (lambda_min)",117.587306976318,1.23330541860479e-05,44,0.92312769251077,0.875790012640202,0.111911331343745,0.14898131416319,2,10
"sim_1000_50_0_3_4_data.csv",1000,50,"NLLCD with CV (lambda_1se)",117.587306976318,0.0181024479018244,14,0.87692150768603,0.859597753564057,0.143043179132153,0.153570408566883,0,10
"sim_1000_50_0_3_5_data.csv",1000,50,"FasterRisk",285.138438940048,NA,47,0.89468811619295,0.907682091653866,0.521995139038361,0.503996555102302,3,10
"sim_1000_50_0_3_5_data.csv",1000,50,"LR",0.101905822753906,NA,50,0.895441574888985,0.909418202764979,0.13129506618451,0.122607626703429,0.491181566810557,1.80379970840011
"sim_1000_50_0_3_5_data.csv",1000,50,"Rounded LR",0.136830806732178,NA,37,0.88851015566136,0.902817780337942,0.135477443549307,0.126642014083481,1,4
"sim_1000_50_0_3_5_data.csv",1000,50,"Lasso",0.977825880050659,0.00398795872683107,38,0.894784302409465,0.907098054275475,0.132363523229187,0.125985607415378,0.181570846542478,1.20586388649186
"sim_1000_50_0_3_5_data.csv",1000,50,"Rounded Lasso",1.0217719078064,0.00398795872683107,30,0.884696772952436,0.891609062980031,0.137465645442978,0.133719684083226,1,5
"sim_1000_50_0_3_5_data.csv",1000,50,"NLLCD",1.12052798271179,0,47,0.894698135590503,0.907218061955965,0.131743282648129,0.124199869429189,3,10
"sim_1000_50_0_3_5_data.csv",1000,50,"NLLCD with CV (lambda_min)",98.3531548976898,0.00244697449580343,35,0.891301559819811,0.897201420890937,0.133946056392068,0.130297072299699,3,10
"sim_1000_50_0_3_5_data.csv",1000,50,"NLLCD with CV (lambda_1se)",98.3531548976898,0.00773801278308097,20,0.868319065711217,0.889304915514593,0.147809566521143,0.135986131552564,0,10
"sim_1000_50_0_3_6_data.csv",1000,50,"FasterRisk",286.804514884949,NA,42,0.89411394131998,0.898133324795082,0.471995044553617,0.48799547738798,2,10
"sim_1000_50_0_3_6_data.csv",1000,50,"LR",0.078840970993042,NA,50,0.897069209039549,0.900150486680328,0.130378504675803,0.129210114840517,0.53600090090214,2.39906259481153
"sim_1000_50_0_3_6_data.csv",1000,50,"Rounded LR",0.0986599922180176,NA,39,0.88838397213662,0.889632428278689,0.135574878119585,0.134470730180609,1,4
"sim_1000_50_0_3_6_data.csv",1000,50,"Lasso",1.00337600708008,0.00325504571048125,41,0.896716101694914,0.899782274590165,0.131364998977146,0.12940188511494,0.244088140328381,1.55926511057081
"sim_1000_50_0_3_6_data.csv",1000,50,"Rounded Lasso",1.04043579101562,0.00325504571048125,35,0.887563398818695,0.896700499487705,0.135990589300355,0.130619928078885,1,6
"sim_1000_50_0_3_6_data.csv",1000,50,"NLLCD",1.06507396697998,0,43,0.894611501669235,0.89789318647541,0.132263307606328,0.131344786197228,2,10
"sim_1000_50_0_3_6_data.csv",1000,50,"NLLCD with CV (lambda_min)",103.746873855591,0.0012255038148137,41,0.894087859527478,0.893938908811475,0.132462973112968,0.134208880246335,2,10
"sim_1000_50_0_3_6_data.csv",1000,50,"NLLCD with CV (lambda_1se)",103.746873855591,0.00568828482238914,25,0.875104327170005,0.884453445184426,0.143664802845346,0.138098651732069,1,10
"sim_1000_50_0_3_7_data.csv",1000,50,"FasterRisk",295.410482168198,NA,45,0.91465327204132,0.879615384615385,0.492916761869115,0.479946395655541,3,10
"sim_1000_50_0_3_7_data.csv",1000,50,"LR",0.0603079795837402,NA,50,0.915903517089351,0.881266025641026,0.117016300446302,0.142867858913839,0.573139733454115,2.24691537449201
"sim_1000_50_0_3_7_data.csv",1000,50,"Rounded LR",0.105400800704956,NA,38,0.90833403347056,0.866258012820513,0.12149173262639,0.153935343323883,1,4
"sim_1000_50_0_3_7_data.csv",1000,50,"Lasso",0.956485033035278,0.00324481299943137,44,0.915579453572901,0.88338141025641,0.118210937041689,0.139194672725317,0.257408214792276,1.51269839617065
"sim_1000_50_0_3_7_data.csv",1000,50,"Rounded Lasso",1.08127808570862,0.00324481299943137,32,0.906057587287108,0.877772435897436,0.123509897176454,0.145262155720144,1,5
"sim_1000_50_0_3_7_data.csv",1000,50,"NLLCD",2.2154541015625,0,47,0.914367215974331,0.879222756410256,0.118338969722272,0.143748481672731,3,10
"sim_1000_50_0_3_7_data.csv",1000,50,"NLLCD with CV (lambda_min)",99.8029978275299,0.00196796765420226,38,0.912374825465791,0.875544871794872,0.120101981681724,0.147297232412038,3,10
"sim_1000_50_0_3_7_data.csv",1000,50,"NLLCD with CV (lambda_1se)",99.8029978275299,0.00913449668865634,17,0.883047077227136,0.869078525641026,0.138426428385928,0.148667865088841,0,10
"sim_1000_50_0_3_8_data.csv",1000,50,"FasterRisk",313.23649096489,NA,46,0.925401242375692,0.884359347746076,0.468999028437604,0.493999179302586,2,10
"sim_1000_50_0_3_8_data.csv",1000,50,"LR",0.0489611625671387,NA,50,0.926413132079712,0.885903570114096,0.108812892108774,0.142781976910175,0.546349298160998,2.12710720875428
"sim_1000_50_0_3_8_data.csv",1000,50,"Rounded LR",0.0544521808624268,NA,37,0.919430290034894,0.880742826967083,0.113885659959772,0.143519034619798,1,4
"sim_1000_50_0_3_8_data.csv",1000,50,"Lasso",0.830399990081787,0.00297848030054879,39,0.925943326145703,0.884815413419532,0.11021986407087,0.140889535784503,0.160969767454701,1.31872484642738
"sim_1000_50_0_3_8_data.csv",1000,50,"Rounded Lasso",0.864564180374146,0.00297848030054879,24,0.908751239765659,0.860411899313501,0.122821223567896,0.15727678079366,0,4
"sim_1000_50_0_3_8_data.csv",1000,50,"NLLCD",1.02193188667297,0,46,0.92487722806468,0.887855851242579,0.110192868334956,0.140869383372922,3,10
"sim_1000_50_0_3_8_data.csv",1000,50,"NLLCD with CV (lambda_min)",85.7371940612793,0.000920224352184444,43,0.924608193897342,0.888623961850507,0.11042442656848,0.140070080272565,3,10
"sim_1000_50_0_3_8_data.csv",1000,50,"NLLCD with CV (lambda_1se)",85.7371940612793,0.0198256326695828,11,0.869034568882785,0.826823062521003,0.146849359173759,0.171393216800083,0,10
"sim_1000_50_0_3_9_data.csv",1000,50,"FasterRisk",313.043460845947,NA,49,0.912947294729473,0.876120286793419,0.504951339226421,0.507986275115909,2,10
"sim_1000_50_0_3_9_data.csv",1000,50,"LR",0.157312870025635,NA,50,0.914415441544152,0.88060943601562,0.118558081109319,0.141703661013069,0.449058462258777,2.36981938635118
"sim_1000_50_0_3_9_data.csv",1000,50,"Rounded LR",0.197580099105835,NA,43,0.908526852685268,0.87215927277383,0.122530975307413,0.146843170646917,1,5
"sim_1000_50_0_3_9_data.csv",1000,50,"Lasso",1.08723998069763,0.00236305372407518,43,0.914135413541352,0.879873247551373,0.11930334490178,0.141315329042881,0.147292688996937,1.63644813038331
"sim_1000_50_0_3_9_data.csv",1000,50,"Rounded Lasso",1.14246797561646,0.00236305372407518,27,0.903078307830783,0.87389571730363,0.126706586514438,0.145058040112921,1,6
"sim_1000_50_0_3_9_data.csv",1000,50,"NLLCD",1.63727188110352,0,49,0.912863286328633,0.876304333909481,0.119582526960424,0.144121600989437,2,10
"sim_1000_50_0_3_9_data.csv",1000,50,"NLLCD with CV (lambda_min)",125.21212387085,1.4166134902406e-05,49,0.912863286328633,0.876304333909481,0.119582526960424,0.144121600989437,2,10
"sim_1000_50_0_3_9_data.csv",1000,50,"NLLCD with CV (lambda_1se)",125.21212387085,0.00965127535821435,16,0.882042204220422,0.854306702515844,0.139842275260055,0.157730726129443,0,10
"sim_1000_50_0_6_1_data.csv",1000,50,"FasterRisk",376.958748817444,NA,46,0.949051620648259,0.922454759276149,0.489999175060208,0.501997460787647,2,10
"sim_1000_50_0_6_1_data.csv",1000,50,"LR",0.0838019847869873,NA,50,0.950380152060825,0.922574761196179,0.089549964309333,0.112887639988584,0.661928734247117,3.31142226051557
"sim_1000_50_0_6_1_data.csv",1000,50,"Rounded LR",0.0893659591674805,NA,35,0.94437575030012,0.917686682986928,0.0943042307289323,0.117771024787996,1,5
"sim_1000_50_0_6_1_data.csv",1000,50,"Lasso",0.990664005279541,0.00253328836086874,37,0.949931972789118,0.922878766060257,0.0906258075821879,0.111976784610709,0.254940530452754,1.97376787915599
"sim_1000_50_0_6_1_data.csv",1000,50,"Rounded Lasso",0.997776031494141,0.00253328836086874,30,0.942755102040816,0.912566601065617,0.0959079950105721,0.120616158324443,1,6
"sim_1000_50_0_6_1_data.csv",1000,50,"NLLCD",1.82654595375061,0,47,0.94907362945178,0.922350757612122,0.09040573771555,0.112030589431098,2,10
"sim_1000_50_0_6_1_data.csv",1000,50,"NLLCD with CV (lambda_min)",137.102658987045,0.000942739487928464,44,0.948455382152861,0.922310756972112,0.0908779742552692,0.112438784970549,2,10
"sim_1000_50_0_6_1_data.csv",1000,50,"NLLCD with CV (lambda_1se)",137.102658987045,0.013837523299398,13,0.909169667867147,0.893182290916655,0.122379534019578,0.13161135538223,0,10
"sim_1000_50_0_6_10_data.csv",1000,50,"FasterRisk",326.071444034576,NA,36,0.943189091025457,0.904144,0.501996949425707,0.499998087044088,1,10
"sim_1000_50_0_6_10_data.csv",1000,50,"LR",0.0724649429321289,NA,50,0.944327109233746,0.903904,0.0941805110831516,0.135512333737406,0.422802781119452,2.86096660556344
"sim_1000_50_0_6_10_data.csv",1000,50,"Rounded LR",0.0969288349151611,NA,35,0.942317077073233,0.904328,0.0955999712607455,0.13447737121981,1,7
"sim_1000_50_0_6_10_data.csv",1000,50,"Lasso",1.12289500236511,0.00443726018677642,32,0.943503096049537,0.900848,0.0967900025295046,0.131369915513571,0.163944253310699,1.65576456256624
"sim_1000_50_0_6_10_data.csv",1000,50,"Rounded Lasso",1.14948487281799,0.00443726018677642,22,0.932360917774684,0.890864,0.103626730843579,0.141302967830426,0,4
"sim_1000_50_0_6_10_data.csv",1000,50,"NLLCD",2.29062104225159,0,36,0.942983087729404,0.90316,0.0952232623614094,0.135097871759226,1.5,10
"sim_1000_50_0_6_10_data.csv",1000,50,"NLLCD with CV (lambda_min)",106.721408843994,0.00126374761695212,33,0.942505080081281,0.900552,0.0957935809856632,0.137039632127514,1.5,10
"sim_1000_50_0_6_10_data.csv",1000,50,"NLLCD with CV (lambda_1se)",106.721408843994,0.0272266170540678,14,0.912778604457671,0.880616,0.119290374966607,0.145898856438773,0,10
"sim_1000_50_0_6_2_data.csv",1000,50,"FasterRisk",355.318736076355,NA,42,0.943808403737839,0.937495998975738,0.5039999948457,0.491999973109305,2,10
"sim_1000_50_0_6_2_data.csv",1000,50,"LR",0.054196834564209,NA,50,0.945880536354329,0.940416746687151,0.093355409370773,0.100599787885659,0.721227673516122,3.52175884534009
"sim_1000_50_0_6_2_data.csv",1000,50,"Rounded LR",0.0594699382781982,NA,38,0.939708141321045,0.936119646629537,0.0977105610598414,0.102858348619277,1,5
"sim_1000_50_0_6_2_data.csv",1000,50,"Lasso",0.857533931732178,0.00206287128112591,43,0.945652521761394,0.939456500864221,0.0937714026004921,0.100380713217402,0.328352961332324,2.256760580232
"sim_1000_50_0_6_2_data.csv",1000,50,"Rounded Lasso",0.928356885910034,0.00206287128112591,33,0.938376056067588,0.926829268292683,0.0987598782302275,0.112855485533898,1,6
"sim_1000_50_0_6_2_data.csv",1000,50,"NLLCD",0.971575021743774,0,44,0.943580389144905,0.936319697842648,0.0952260671281671,0.104978737589243,2,10
"sim_1000_50_0_6_2_data.csv",1000,50,"NLLCD with CV (lambda_min)",85.0081689357758,0.00320915964004687,39,0.942876344086021,0.935367454068241,0.0948891239561985,0.105052301697185,2,10
"sim_1000_50_0_6_2_data.csv",1000,50,"NLLCD with CV (lambda_1se)",85.0081689357758,0.0218637501110484,15,0.901943724398361,0.896621535112989,0.126075475154517,0.132407882965065,0,10
"sim_1000_50_0_6_3_data.csv",1000,50,"FasterRisk",358.40904211998,NA,45,0.953512574500362,0.92758338153075,0.512999996115221,0.531999986149748,2,10
"sim_1000_50_0_6_3_data.csv",1000,50,"LR",0.124955177307129,NA,50,0.954789437659856,0.923864147548357,0.0845433758772122,0.115919250279376,0.656769947129794,3.27466826113219
"sim_1000_50_0_6_3_data.csv",1000,50,"Rounded LR",0.132785081863403,NA,38,0.949401795613835,0.910457232825654,0.0893550480466476,0.12855376118336,1,5
"sim_1000_50_0_6_3_data.csv",1000,50,"Lasso",1.25212597846985,0.00266452873698654,32,0.954317118372017,0.922691343743975,0.0858339714586971,0.113933603698553,0.163030603272135,1.92457906167233
"sim_1000_50_0_6_3_data.csv",1000,50,"Rounded Lasso",1.25978207588196,0.00266452873698654,23,0.941664565246106,0.915373369320738,0.0960453863004607,0.117101709750389,0,5
"sim_1000_50_0_6_3_data.csv",1000,50,"NLLCD",1.34312009811401,0,43,0.953532588029508,0.925502859713386,0.0859351660741965,0.114070974533598,2,10
"sim_1000_50_0_6_3_data.csv",1000,50,"NLLCD with CV (lambda_min)",85.4988131523132,0.00505124212356666,29,0.94937777937886,0.916690765374976,0.0891409973621753,0.121553152138677,2,10
"sim_1000_50_0_6_3_data.csv",1000,50,"NLLCD with CV (lambda_1se)",85.4988131523132,0.0159734301234563,16,0.928851903887028,0.901500546237388,0.105610833571662,0.128650886325616,0,10
"sim_1000_50_0_6_4_data.csv",1000,50,"FasterRisk",415.89078617096,NA,45,0.956266833147243,0.926165471311475,0.51099996483135,0.487999909381674,2,10
"sim_1000_50_0_6_4_data.csv",1000,50,"LR",0.116072177886963,NA,50,0.957811580805109,0.927270107581969,0.0825816596001738,0.113277838665089,0.762753826647417,3.42469172025129
"sim_1000_50_0_6_4_data.csv",1000,50,"Rounded LR",0.120930194854736,NA,37,0.95051204783115,0.925477074795082,0.0894548445001382,0.112475465054989,1,4
"sim_1000_50_0_6_4_data.csv",1000,50,"Lasso",1.13949608802795,0.00257565517752508,45,0.957591474273546,0.92923924180328,0.083505394405014,0.109316167479703,0.367940499378581,2.08507168532186
"sim_1000_50_0_6_4_data.csv",1000,50,"Rounded Lasso",1.19072508811951,0.00257565517752508,35,0.950159877380652,0.926933913934426,0.0902491121636955,0.111998065524902,1,5
"sim_1000_50_0_6_4_data.csv",1000,50,"NLLCD",0.988382816314697,0,45,0.956252826367962,0.92529296875,0.0841812021371181,0.116248877033389,2,10
"sim_1000_50_0_6_4_data.csv",1000,50,"NLLCD with CV (lambda_min)",87.0664000511169,1.28190965121362e-05,45,0.956252826367962,0.92529296875,0.0841812021371181,0.116248877033389,2,10
"sim_1000_50_0_6_4_data.csv",1000,50,"NLLCD with CV (lambda_1se)",87.0664000511169,0.00873354878620698,25,0.943646725014907,0.916527920081967,0.0949770645197953,0.118913477305805,1,10
"sim_1000_50_0_6_5_data.csv",1000,50,"FasterRisk",435.707077980042,NA,46,0.952050931259601,0.924668940449312,0.50399968108887,0.513999947009288,2,9
"sim_1000_50_0_6_5_data.csv",1000,50,"LR",0.0521619319915771,NA,50,0.953521025345622,0.926854654048773,0.087100297132927,0.1100214970659,0.604443832153297,3.04695360691723
"sim_1000_50_0_6_5_data.csv",1000,50,"Rounded LR",0.139743089675903,NA,44,0.947612647209421,0.920265488142704,0.091800601153827,0.114226303088885,1,5
"sim_1000_50_0_6_5_data.csv",1000,50,"Lasso",2.11749696731567,0.00217663325530449,43,0.952932987711214,0.927543193863989,0.0879474912700563,0.109029468288044,0.258459915669047,1.98917635189339
"sim_1000_50_0_6_5_data.csv",1000,50,"Rounded Lasso",2.13997793197632,0.00217663325530449,26,0.939806147593446,0.916814782789707,0.09864221527078,0.11733991074879,1,5
"sim_1000_50_0_6_5_data.csv",1000,50,"NLLCD",1.87818098068237,0,47,0.951452892985151,0.926502377864246,0.0893173038241115,0.109580987908386,2,10
"sim_1000_50_0_6_5_data.csv",1000,50,"NLLCD with CV (lambda_min)",94.2895078659058,0.000729520978860019,44,0.951362887224782,0.924676946726234,0.0892813227481604,0.111717506372364,2,10
"sim_1000_50_0_6_5_data.csv",1000,50,"NLLCD with CV (lambda_1se)",94.2895078659058,0.0157170530396204,19,0.927923387096774,0.906470673007638,0.108170154861214,0.124696070206463,0,10
"sim_1000_50_0_6_6_data.csv",1000,50,"FasterRisk",357.432442188263,NA,42,0.952909218927525,0.904866300747308,0.493996953126596,0.493997246385412,2,10
"sim_1000_50_0_6_6_data.csv",1000,50,"LR",0.067284107208252,NA,50,0.954413435534714,0.90541037909459,0.0857696846168666,0.128818520445653,0.718829089123029,3.25950485931626
"sim_1000_50_0_6_6_data.csv",1000,50,"Rounded LR",0.095893144607544,NA,36,0.950228832951945,0.902265926293386,0.0886836282713544,0.131695441707571,1,5
"sim_1000_50_0_6_6_data.csv",1000,50,"Lasso",1.22432804107666,0.0029267779510257,37,0.954053383687248,0.90629050583284,0.086631466024072,0.125727490893466,0.326987331103711,1.9097752453565
"sim_1000_50_0_6_6_data.csv",1000,50,"Rounded Lasso",1.2423050403595,0.0029267779510257,31,0.94666231937399,0.892096461890512,0.0927913499750678,0.138951690241801,1,5
"sim_1000_50_0_6_6_data.csv",1000,50,"NLLCD",1.57629084587097,0,41,0.953005232753516,0.905658414811733,0.086669000965638,0.128433620529823,2,10
"sim_1000_50_0_6_6_data.csv",1000,50,"NLLCD with CV (lambda_min)",104.646536827087,0.0013272582428171,37,0.95257717111264,0.904562256965003,0.0873545837164354,0.129826154666822,2,10
"sim_1000_50_0_6_6_data.csv",1000,50,"NLLCD with CV (lambda_1se)",104.646536827087,0.00904250514423098,25,0.940481429325823,0.891120321326271,0.098165572295641,0.137599941746222,1,10
"sim_1000_50_0_6_7_data.csv",1000,50,"FasterRisk",367.163268089294,NA,47,0.944594600029763,0.93455124511875,0.536999995151831,0.491999989893874,2,10
"sim_1000_50_0_6_7_data.csv",1000,50,"LR",0.122511863708496,NA,50,0.946016385728247,0.934079124255811,0.093165121036347,0.103886147415213,0.57343505063704,2.91088228487694
"sim_1000_50_0_6_7_data.csv",1000,50,"Rounded LR",0.143812894821167,NA,42,0.942265847782457,0.93295883746239,0.0961795621450222,0.102534071647655,1,5
"sim_1000_50_0_6_7_data.csv",1000,50,"Lasso",1.16581201553345,0.00257331022233075,45,0.945734844005775,0.933967095576468,0.0938246556849384,0.103220673879278,0.271562238199328,1.86193459260069
"sim_1000_50_0_6_7_data.csv",1000,50,"Rounded Lasso",1.23363900184631,0.00257331022233075,34,0.939022084937116,0.932158632609948,0.0988912931459869,0.104233838976486,1,6
"sim_1000_50_0_6_7_data.csv",1000,50,"NLLCD",1.84949898719788,0,47,0.944530247636055,0.933623007489917,0.0944729580724834,0.104316983264206,2,10
"sim_1000_50_0_6_7_data.csv",1000,50,"NLLCD with CV (lambda_min)",99.4158470630646,0.00128074256148768,43,0.94392493293274,0.931526470776519,0.0945821245217606,0.106470569993871,2,10
"sim_1000_50_0_6_7_data.csv",1000,50,"NLLCD with CV (lambda_1se)",99.4158470630646,0.0128074256148768,15,0.910920199009778,0.897485756353627,0.120352543026384,0.132447382296272,0,10
"sim_1000_50_0_6_8_data.csv",1000,50,"FasterRisk",418.772912025452,NA,46,0.95238495431789,0.928853754940711,0.488999974366664,0.493999992040626,2,10
"sim_1000_50_0_6_8_data.csv",1000,50,"LR",0.0671348571777344,NA,50,0.953645564453196,0.930998063721178,0.0883194864819813,0.109626753940048,0.78747966465227,3.27068298423597
"sim_1000_50_0_6_8_data.csv",1000,50,"Rounded LR",0.0923290252685547,NA,41,0.945939834880082,0.920076491014706,0.0944995883924133,0.117909150187666,1,4
"sim_1000_50_0_6_8_data.csv",1000,50,"Lasso",1.29944109916687,0.00294513083005699,44,0.953121310714386,0.930085932374263,0.0887065139859567,0.10787099629536,0.378100892864477,2.02696651824075
"sim_1000_50_0_6_8_data.csv",1000,50,"Rounded Lasso",1.34056091308594,0.00294513083005699,37,0.948395023191225,0.92830967659343,0.0912924026282971,0.111916692472109,1,5
"sim_1000_50_0_6_8_data.csv",1000,50,"NLLCD",1.3755509853363,0,46,0.95238495431789,0.928853754940711,0.0894279601271076,0.110857014511043,2,10
"sim_1000_50_0_6_8_data.csv",1000,50,"NLLCD with CV (lambda_min)",101.376992940903,1.33558105048523e-05,46,0.95238495431789,0.928853754940711,0.0894279601271076,0.110857014511043,2,10
"sim_1000_50_0_6_8_data.csv",1000,50,"NLLCD with CV (lambda_1se)",101.376992940903,0.0028774221465146,36,0.948907271119222,0.921612712230561,0.0936365023775347,0.116964723671093,2,10
"sim_1000_50_0_6_9_data.csv",1000,50,"FasterRisk",341.206454992294,NA,47,0.92914704364214,0.917992763831967,0.490999975355222,0.511999983173569,2,10
"sim_1000_50_0_6_9_data.csv",1000,50,"LR",0.0626370906829834,NA,50,0.930561501926625,0.918224897540983,0.106268168018153,0.116965216671006,0.673595457687787,2.75212838048351
"sim_1000_50_0_6_9_data.csv",1000,50,"Rounded LR",0.0680451393127441,NA,40,0.922530900011604,0.906954405737705,0.11233112929719,0.124767081273522,1,4
"sim_1000_50_0_6_9_data.csv",1000,50,"Lasso",0.968901872634888,0.00348286553549003,40,0.93012536061684,0.916207735655738,0.107847902768243,0.118012809529595,0.243044193566184,1.5601879958342
"sim_1000_50_0_6_9_data.csv",1000,50,"Rounded Lasso",0.994170904159546,0.00348286553549003,34,0.918301529695621,0.907530737704918,0.115459591710303,0.125078107309555,1,5
"sim_1000_50_0_6_9_data.csv",1000,50,"NLLCD",2.96073889732361,0,47,0.928812935391066,0.919041367827869,0.107514287280762,0.116467843709176,2,10
"sim_1000_50_0_6_9_data.csv",1000,50,"NLLCD with CV (lambda_min)",116.934742927551,0.000554570686368156,44,0.928524842048824,0.915199154713115,0.107451369512289,0.119939714769823,2,10
"sim_1000_50_0_6_9_data.csv",1000,50,"NLLCD with CV (lambda_1se)",116.934742927551,0.0257408910529541,13,0.873509016921483,0.874343621926229,0.144427872483943,0.144534131490023,0,10
"sim_1000_50_0.5_1_1_data.csv",1000,50,"FasterRisk",281.937448978424,NA,32,0.838326446280992,0.736971791548665,0.50784212268548,0.495720961634255,1,10
"sim_1000_50_0.5_1_1_data.csv",1000,50,"LR",0.114091157913208,NA,50,0.839687840348516,0.738811820989136,0.163071518317553,0.215716122853474,0.152184845108743,1.68743257287309
"sim_1000_50_0.5_1_1_data.csv",1000,50,"Rounded LR",0.120861053466797,NA,42,0.839583733743353,0.736587785404566,0.163169593525205,0.216848688735218,2,20
"sim_1000_50_0.5_1_1_data.csv",1000,50,"Lasso",0.775906085968018,0.00877884457917437,16,0.834975014414762,0.744507912126594,0.166979066052848,0.206272415746865,0,1.06930876900815
"sim_1000_50_0.5_1_1_data.csv",1000,50,"Rounded Lasso",0.785089015960693,0.00877884457917437,11,0.818790441412006,0.73722779564473,0.172968479581819,0.213231623720937,0,4
"sim_1000_50_0.5_1_1_data.csv",1000,50,"NLLCD",1.11227798461914,0,34,0.838280399128708,0.73757980127682,0.163844081813368,0.216445063342954,1,10
"sim_1000_50_0.5_1_1_data.csv",1000,50,"NLLCD with CV (lambda_min)",77.955600976944,0.00412244179046707,15,0.827545406496252,0.739923838781421,0.169361088742454,0.213020784781738,0,10
"sim_1000_50_0.5_1_1_data.csv",1000,50,"NLLCD with CV (lambda_1se)",77.955600976944,0.0280858689699831,6,0.78279758472676,0.722643562296997,0.188221367447802,0.215400655701599,0,10
"sim_1000_50_0.5_1_10_data.csv",1000,50,"FasterRisk",298.828884840012,NA,35,0.84983939185184,0.822144857943177,0.478530123448392,0.507774519600682,1,10
"sim_1000_50_0.5_1_10_data.csv",1000,50,"LR",0.0912749767303467,NA,50,0.851491533026801,0.826698679471788,0.157070588864858,0.172115405011742,0.215695724510722,1.91333167072197
"sim_1000_50_0.5_1_10_data.csv",1000,50,"Rounded LR",0.112967014312744,NA,38,0.850766593505183,0.826906762705082,0.157590319490493,0.171997699058622,1,13
"sim_1000_50_0.5_1_10_data.csv",1000,50,"Lasso",0.763504028320312,0.00930859531023275,14,0.846709335298549,0.831916766706682,0.160953209892729,0.16879218771723,0,1.07784267541172
"sim_1000_50_0.5_1_10_data.csv",1000,50,"Rounded Lasso",0.792510986328125,0.00930859531023275,9,0.81784793091847,0.824961984793917,0.173810863444337,0.170951081854138,0,4
"sim_1000_50_0.5_1_10_data.csv",1000,50,"NLLCD",1.21681690216064,0,37,0.849829378875022,0.824617847138855,0.157988070669272,0.173819553211099,1,10
"sim_1000_50_0.5_1_10_data.csv",1000,50,"NLLCD with CV (lambda_min)",82.0376188755035,0.0202893431901822,9,0.823867732581425,0.823953581432573,0.171084904472017,0.171788128921337,0,10
"sim_1000_50_0.5_1_10_data.csv",1000,50,"NLLCD with CV (lambda_1se)",82.0376188755035,0.0202893431901822,9,0.823867732581425,0.823953581432573,0.171084904472017,0.171788128921337,0,10
"sim_1000_50_0.5_1_2_data.csv",1000,50,"FasterRisk",269.316833972931,NA,39,0.823108678955453,0.815595813204509,0.497932063825383,0.453938737408839,1,10
"sim_1000_50_0.5_1_2_data.csv",1000,50,"LR",0.036156177520752,NA,50,0.823772721454174,0.817391304347827,0.171089766537658,0.175508714362678,0.191586659516442,1.51723012179953
"sim_1000_50_0.5_1_2_data.csv",1000,50,"Rounded LR",0.0865461826324463,NA,40,0.822476638504864,0.812665056360709,0.171886358264579,0.177998419154763,1,9
"sim_1000_50_0.5_1_2_data.csv",1000,50,"Lasso",0.861356973648071,0.00857211270729002,12,0.818648393497183,0.823107890499195,0.174675334312824,0.173119277551675,0,0.906365678305709
"sim_1000_50_0.5_1_2_data.csv",1000,50,"Rounded Lasso",0.88067102432251,0.00857211270729002,7,0.782396073348694,0.795636070853462,0.189208643089033,0.183866922270296,0,3
